CityPart,MaxFloor,Area,Rooms,Bedrooms,LastFloor,Floor,PRICE (GEL),Status,Electrical Points,Condition,Heating,Natural Gas,Bed,Stove (Gas/Electric),Table,Refrigerator,Chairs,Oven,Air Conditioner,Washing Machine,Sofa,Dishwasher
Saburtaloze,8.0,50.0,2.0,1.0,0.0,2.0,258125.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Ortachalashi,11.0,60.0,2.0,1.0,0.0,6.0,366809.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,12.0,125.0,4.0,3.0,1.0,12.0,1188731.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Isanshi,23.0,87.5,3.0,2.0,0.0,14.0,260842.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,15.0,44.0,2.0,1.0,0.0,7.0,258125.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Isanshi,10.0,99.0,3.0,2.0,0.0,2.0,285296.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Dighomi 1-9-Shi,9.0,53.0,2.0,1.0,0.0,1.0,259211.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Isanshi,10.0,70.0,3.0,2.0,0.0,3.0,320618.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,10.0,99.0,4.0,2.0,0.0,3.0,448322.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,9.0,44.0,2.0,1.0,1.0,9.0,168460.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Veraze,3.0,167.0,5.0,3.0,0.0,2.0,1086840.0,Old Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Isanshi,10.0,58.0,3.0,2.0,1.0,10.0,203783.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,21.0,80.0,3.0,2.0,0.0,12.0,543420.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vashlijvarshi,13.0,62.1,2.0,1.0,0.0,11.0,185605.0,Newly Constructed,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Nutsubidzis Ferdobze,7.0,52.0,2.0,1.0,0.0,2.0,214651.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,22.0,125.0,3.0,2.0,0.0,15.0,1494405.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,7.0,169.0,4.0,3.0,0.0,4.0,1073255.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Dighmis Masivshi,9.0,74.2,3.0,2.0,0.0,6.0,285296.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vazisubanshi,13.0,98.0,3.0,2.0,0.0,9.0,339638.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Mtatsmindaze,9.0,90.0,3.0,2.0,0.0,8.0,720032.0,Newly Constructed,,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Vedzisshi,9.0,56.0,2.0,1.0,0.0,3.0,388545.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Didubeshi,5.0,57.6,2.0,1.0,0.0,1.0,186241.0,Newly Constructed,1.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,16.0,117.8,3.0,2.0,0.0,15.0,733617.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,16.0,89.0,2.0,1.0,0.0,15.0,508098.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,10.0,71.0,2.0,1.0,0.0,3.0,461907.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Nutsubidzis Ferdobze,5.0,107.0,4.0,3.0,1.0,5.0,521683.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,21.0,71.0,2.0,1.0,0.0,9.0,516249.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,22.0,60.0,2.0,1.0,0.0,8.0,448322.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Dighomi 1-9-Shi,9.0,147.0,5.0,3.0,0.0,8.0,502664.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Did Dighomshi,10.0,60.0,3.0,2.0,0.0,2.0,190197.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,5.0,200.0,5.0,3.0,1.0,5.0,1834043.0,Newly Constructed,3.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,9.0,60.0,2.0,1.0,0.0,3.0,421151.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,16.0,120.0,4.0,3.0,0.0,10.0,665690.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,5.0,115.0,4.0,3.0,0.0,2.0,703729.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,44.0,57.5,2.0,1.0,0.0,12.0,728183.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vedzisshi,22.0,250.0,4.0,2.0,1.0,22.0,1086840.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,30.0,86.0,3.0,2.0,0.0,17.0,448322.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,19.0,100.0,3.0,2.0,0.0,18.0,611348.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,15.0,100.0,3.0,2.0,0.0,4.0,584177.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,24.0,84.0,3.0,2.0,0.0,18.0,638519.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,22.0,119.0,3.0,2.0,0.0,15.0,950985.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,22.0,173.0,6.0,4.0,0.0,16.0,1168353.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,14.0,305.0,7.0,5.0,0.0,7.0,1589504.0,Newly Constructed,3.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,14.0,150.0,4.0,3.0,0.0,7.0,815130.0,Newly Constructed,2.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,33.0,127.0,3.0,2.0,0.0,25.0,1173787.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
San. Zonashi,80.0,83.0,3.0,2.0,0.0,3.0,266276.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Vakeshi,12.0,80.0,3.0,2.0,0.0,8.0,502664.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Mukhianshi,11.0,83.9,3.0,2.0,0.0,6.0,193770.0,Newly Constructed,1.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Mukhianshi,11.0,50.1,2.0,1.0,0.0,9.0,129320.0,Newly Constructed,1.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Mukhianshi,11.0,51.1,2.0,1.0,0.0,8.0,138844.0,Newly Constructed,1.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Mukhianshi,11.0,50.1,2.0,1.0,0.0,10.0,129320.0,Newly Constructed,1.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Mukhianshi,11.0,45.4,2.0,1.0,0.0,1.0,106086.0,Newly Constructed,1.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Mukhianshi,11.0,51.1,2.0,1.0,0.0,9.0,138844.0,Newly Constructed,1.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,7.0,105.0,3.0,2.0,1.0,7.0,842301.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Mukhianshi,11.0,74.6,3.0,2.0,0.0,7.0,180399.0,Newly Constructed,1.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Mukhianshi,11.0,71.6,3.0,2.0,0.0,5.0,171199.0,Newly Constructed,1.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,14.0,65.0,2.0,1.0,0.0,11.0,298881.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,12.0,61.0,3.0,2.0,0.0,5.0,124307.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,12.0,72.0,3.0,2.0,0.0,7.0,146723.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,12.0,87.5,4.0,3.0,0.0,7.0,178310.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,12.0,98.0,3.0,2.0,0.0,5.0,199707.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,12.0,103.0,5.0,4.0,0.0,8.0,209896.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,12.0,122.0,4.0,3.0,0.0,9.0,248615.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,24.0,60.0,2.0,1.0,0.0,21.0,421151.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Isanshi,21.0,72.0,3.0,1.0,0.0,3.0,195631.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Avlabarshi,6.0,175.7,5.0,3.0,0.0,4.0,1145747.0,Newly Constructed,2.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Gldanshi,9.0,110.0,5.0,4.0,0.0,6.0,220085.0,Old Constructed,2.0,Old Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,8.0,158.5,4.0,3.0,1.0,8.0,904387.0,Newly Constructed,3.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,16.0,126.7,4.0,3.0,0.0,3.0,791790.0,Under Construction,2.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Isanshi,12.0,76.0,3.0,2.0,0.0,3.0,279861.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,14.0,105.0,3.0,2.0,0.0,13.0,489078.0,Old Constructed,,Needs Renovation,,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,21.0,270.0,5.0,4.0,0.0,5.0,1440063.0,Newly Constructed,3.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,35.0,62.0,3.0,2.0,0.0,9.0,679275.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Saburtaloze,11.0,92.0,4.0,3.0,0.0,6.0,448322.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Isanshi,12.0,89.0,3.0,2.0,0.0,4.0,407565.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Isanshi,23.0,41.2,2.0,1.0,0.0,7.0,108586.0,Under Construction,1.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Isanshi,23.0,47.0,2.0,1.0,0.0,7.0,123873.0,Under Construction,1.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Isanshi,23.0,45.9,2.0,1.0,0.0,7.0,120973.0,Under Construction,1.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Isanshi,23.0,44.5,2.0,1.0,0.0,7.0,117284.0,Under Construction,1.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Isanshi,23.0,72.3,3.0,2.0,0.0,7.0,190553.0,Under Construction,1.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Isanshi,13.0,77.2,3.0,2.0,0.0,4.0,312467.0,Newly Constructed,,Green Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,9.0,227.0,6.0,5.0,0.0,3.0,1059669.0,Newly Constructed,3.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,22.0,54.0,2.0,1.0,0.0,10.0,249973.0,Newly Constructed,1.0,Black Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,13.0,51.0,2.0,1.0,0.0,5.0,222802.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Krtsanisshi,5.0,203.0,6.0,4.0,0.0,2.0,2037825.0,Newly Constructed,2.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Gldanshi,12.0,113.0,4.0,3.0,0.0,2.0,115000.0,Newly Constructed,3.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Ortachalashi,7.0,60.6,2.0,1.0,0.0,6.0,197588.0,Newly Constructed,,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Isanshi,19.0,60.0,3.0,2.0,0.0,1.0,293447.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Isanshi,22.0,60.0,2.0,1.0,0.0,21.0,448322.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,5.0,150.0,4.0,2.0,0.0,3.0,543420.0,Old Constructed,1.0,Needs Renovation,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,10.0,220.0,4.0,4.0,0.0,9.0,516249.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,23.0,135.0,4.0,3.0,0.0,15.0,733617.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Veraze,4.0,125.0,4.0,3.0,0.0,3.0,1018913.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,34.0,133.0,5.0,3.0,0.0,15.0,739051.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,21.0,60.0,2.0,1.0,0.0,6.0,380394.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Gldanshi,11.0,94.5,4.0,3.0,0.0,2.0,243928.0,Newly Constructed,1.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Sololakshi,3.0,50.0,2.0,1.0,0.0,2.0,271710.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vazisubanshi,12.0,81.0,3.0,2.0,0.0,6.0,195631.0,Newly Constructed,1.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,18.0,140.0,5.0,4.0,0.0,6.0,532552.0,Newly Constructed,2.0,Black Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Kaklebshi,5.0,104.0,3.0,2.0,1.0,5.0,252690.0,Newly Constructed,2.0,Black Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,5.0,51.0,2.0,1.0,1.0,5.0,258125.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,17.0,100.0,4.0,3.0,0.0,16.0,461907.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Isanshi,12.0,120.0,3.0,2.0,0.0,6.0,506739.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,25.0,70.0,2.0,1.0,0.0,19.0,380394.0,Newly Constructed,1.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,12.0,62.4,3.0,2.0,0.0,5.0,194979.0,Under Construction,1.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Chughuretshi,9.0,104.0,5.0,3.0,0.0,4.0,339638.0,Old Constructed,1.0,Old Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Samgorshi,12.0,69.6,3.0,2.0,1.0,12.0,172090.0,Under Construction,1.0,Green Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,12.0,56.7,2.0,1.0,0.0,5.0,184871.0,Under Construction,1.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,12.0,54.3,2.0,1.0,0.0,4.0,177046.0,Under Construction,1.0,Black Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,12.0,52.7,2.0,1.0,0.0,3.0,164670.0,Under Construction,1.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,12.0,55.4,2.0,1.0,0.0,4.0,173106.0,Under Construction,,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,12.0,84.5,3.0,2.0,0.0,6.0,241075.0,Under Construction,1.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,10.0,100.0,3.0,2.0,0.0,9.0,380394.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,20.0,129.5,3.0,1.0,0.0,7.0,932441.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,12.0,160.0,4.0,3.0,0.0,9.0,678188.0,Newly Constructed,2.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,19.0,61.0,2.0,1.0,0.0,3.0,266276.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,13.0,53.0,3.0,2.0,0.0,12.0,239105.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,12.0,48.0,2.0,1.0,0.0,5.0,198348.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Dighomi 1-9-Shi,9.0,93.38,3.0,2.0,0.0,4.0,285296.0,Newly Constructed,,Black Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,7.0,130.0,3.0,2.0,0.0,4.0,978156.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Chughuretshi,2.0,90.0,4.0,3.0,1.0,2.0,353223.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Dighomi 1-9-Shi,9.0,75.0,4.0,2.0,0.0,2.0,312467.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Vakeshi,12.0,140.0,4.0,3.0,0.0,3.0,679275.0,Newly Constructed,2.0,Black Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,12.0,154.0,4.0,3.0,0.0,9.0,774374.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,24.0,74.0,3.0,2.0,0.0,14.0,502664.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,18.0,80.0,3.0,2.0,0.0,11.0,402131.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,18.0,43.0,2.0,1.0,0.0,11.0,216009.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,18.0,40.0,2.0,1.0,0.0,11.0,205141.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,21.0,147.0,4.0,3.0,0.0,11.0,720032.0,Newly Constructed,2.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vedzisshi,10.0,125.0,3.0,2.0,0.0,6.0,475493.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Isanshi,4.0,75.0,2.0,1.0,0.0,2.0,339638.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,15.0,100.0,3.0,2.0,0.0,4.0,584177.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Samgorshi,12.0,91.3,4.0,3.0,1.0,12.0,225745.0,Under Construction,2.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,5.0,71.0,2.0,1.0,0.0,2.0,236388.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Did Dighomshi,10.0,110.0,3.0,2.0,0.0,7.0,298881.0,Old Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Bagebshi,13.0,111.84,3.0,2.0,0.0,2.0,407565.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,7.0,85.0,3.0,2.0,0.0,5.0,407565.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Bagebshi,17.0,93.0,3.0,2.0,0.0,3.0,388545.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Ortachalashi,4.0,52.0,2.0,1.0,0.0,2.0,230954.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,7.0,113.0,5.0,4.0,0.0,1.0,190197.0,Old Constructed,3.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,12.0,65.0,3.0,2.0,1.0,12.0,317901.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,5.0,73.9,3.0,2.0,0.0,3.0,250992.0,Newly Constructed,,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Tabakhmelashi,12.0,69.6,3.0,2.0,0.0,11.0,226932.0,Under Construction,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Veraze,9.0,50.0,2.0,1.0,0.0,6.0,353223.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Did Dighomshi,12.0,91.0,3.0,2.0,1.0,12.0,393980.0,Newly Constructed,1.0,Newly Renovated,Underfloor Heating,1.0,0,0,0,0,0,0,0,0,0,0
Gldanshi,12.0,50.0,2.0,1.0,0.0,8.0,203783.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,0,1,1,1,0,0,1,1
Dighmis Masivshi,9.0,85.0,3.0,2.0,0.0,4.0,298881.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,9.0,106.0,3.0,2.0,0.0,2.0,624933.0,Newly Constructed,1.0,Old Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Fonichalashi,4.0,119.0,3.0,2.0,0.0,3.0,190088.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Sololakshi,4.0,242.0,4.0,,0.0,2.0,1141182.0,Old Constructed,2.0,Old Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Mtatsmindaze,4.0,119.0,4.0,3.0,1.0,4.0,970005.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Dighmis Masivshi,8.0,66.0,2.0,1.0,0.0,3.0,217368.0,Old Constructed,,Old Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Avlabarshi,3.0,145.0,5.0,3.0,0.0,2.0,353223.0,Old Constructed,,Old Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Avlabarshi,2.0,72.0,4.0,2.0,1.0,2.0,271710.0,Old Constructed,,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Sof. Dighomshi,12.0,60.0,3.0,2.0,0.0,4.0,260842.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
San. Zonashi,12.0,70.0,3.0,2.0,1.0,12.0,285296.0,Newly Constructed,,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,17.0,137.0,4.0,3.0,0.0,9.0,679275.0,Newly Constructed,3.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Dighmis Masivshi,9.0,211.0,5.0,4.0,1.0,9.0,679275.0,Newly Constructed,3.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,12.0,85.0,3.0,2.0,0.0,2.0,646670.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Saburtaloze,17.0,61.0,2.0,1.0,0.0,3.0,258125.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,22.0,68.0,2.0,1.0,0.0,9.0,350506.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,0,0,1,1,1,0,0,0,1
Avlabarshi,5.0,69.0,2.0,1.0,0.0,3.0,489078.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Saburtaloze,10.0,65.0,2.0,1.0,0.0,5.0,361374.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vazisubanshi,9.0,96.0,4.0,3.0,0.0,8.0,209217.0,Old Constructed,2.0,Old Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
